Time,long,M,a,e,i,peri,node,mass,x,y,z,vx,vy,vz
310.0000000,3.031052E+02,3.163721E+02,5.14874,0.026029,18.2445,322.5481,340.5572,0.000000E+00,-1.0209756675249766,-4.6933041353631282,-1.5709199482495049,0.0075478221537145,-0.0016004331812969,0.0003307142392129
320.0000000,3.084061E+02,2.552388E+02,5.24823,0.026259,18.1502,328.1144,340.2918,0.000000E+00,-4.8858487141120346,-1.7132081743286132,-1.0688630745222887,0.0029101783592693,-0.0066413861482410,-0.0017279260991130
330.0000000,3.119071E+02,1.881954E+02,5.32714,0.030575,18.0935,331.9006,340.0064,0.000000E+00,-4.2133054669993681,3.4667891750006419,0.5937417424919410,-0.0045461852128872,-0.0052125051552378,-0.0021082734291480
340.0000000,3.102808E+02,1.217243E+02,5.35920,0.032375,18.0580,330.3481,339.9327,0.000000E+00,1.3112967739042909,5.0195008188354162,1.6838949320732080,-0.0069930379243873,0.0020893920720974,-0.0001424560182861
350.0000000,3.099669E+02,5.267692E+01,5.35769,0.032542,18.0609,330.0309,339.9361,0.000000E+00,5.1912529619871126,0.4147572251124675,0.7078026593482043,-0.0006675952955274,0.0072349252881114,0.0021414024844035
360.0000000,3.095902E+02,3.445483E+02,5.33660,0.033174,18.0766,329.6309,339.9593,0.000000E+00,2.0893945180626035,-4.5778938570114027,-1.1700344005920840,0.0069547289048094,0.0028326434451277,0.0016464892461447
370.0000000,3.076508E+02,2.800533E+02,5.30624,0.033483,18.1087,327.6804,339.9705,0.000000E+00,-3.7247037326232690,-3.4412087787743335,-1.4744607412042958,0.0054313485272552,-0.0050879956473509,-0.0009548918904756
380.0000000,3.059510E+02,2.180134E+02,5.27080,0.032607,18.1384,326.0061,339.9449,0.000000E+00,-5.1329078512601107,1.7028538345441526,-0.0526107862349282,-0.0020273915372932,-0.0066352547366431,-0.0022696084703924
390.0000000,3.062302E+02,1.569704E+02,5.23320,0.031296,18.1679,326.2958,339.9344,0.000000E+00,-1.4289736722102515,5.0043696874662107,1.3816705571519332,-0.0070222241105813,-0.0015604969625489,-0.0012716519659952
400.0000000,3.082865E+02,9.727265E+01,5.19588,0.030536,18.2058,328.3720,339.9145,0.000000E+00,3.3404588377197002,3.7114931134565863,1.5237607325074634,-0.0055678609867636,0.0049591715277887,0.0009029619570932
410.0000000,3.105559E+02,4.056131E+01,5.15980,0.030876,18.2394,330.6821,339.8738,0.000000E+00,4.9878704579898541,-0.6277855883356326,0.3713401751358811,0.0009063522933013,0.0073227552855381,0.0023686030230977
420.0000000,3.109255E+02,3.489579E+02,5.12578,0.031962,18.2661,331.0634,339.8621,0.000000E+00,2.4749586612869301,-4.1829883320891508,-1.0150021092831747,0.0067188301640915,0.0035797525639600,0.0018727968066559
430.0000000,3.090225E+02,3.027402E+02,5.09513,0.032505,18.2980,329.1539,339.8686,0.000000E+00,-1.7438615353470037,-4.4250909785239942,-1.5723634538641738,0.0072891722656723,-0.0026327692523044,0.0000121758994713
440.0000000,3.069728E+02,2.594424E+02,5.06997,0.031713,18.3231,327.1060,339.8668,0.000000E+00,-4.6422834785923941,-1.8180743466702927,-1.0944623626141878,0.0032583497565020,-0.0066404899565386,-0.0016933133295460
450.0000000,3.070010E+02,2.159929E+02,5.05673,0.030351,18.3335,327.1167,339.8843,0.000000E+00,-4.8986625313191023,1.6911357163144487,-0.0320608533402140,-0.0021745553285135,-0.0067415959775977,-0.0023454920697303
460.0000000,3.095816E+02,1.702098E+02,5.06796,0.030289,18.3260,329.7138,339.8678,0.000000E+00,-2.6960170934814309,4.3454787465275899,1.0440256666683105,-0.0063184578920913,-0.0034450615854017,-0.0017916799538483
470.0000000,3.116563E+02,1.221954E+02,5.12205,0.033706,18.2668,331.9503,339.7061,0.000000E+00,1.0792179983052275,4.8406983477466641,1.6221615565752228,-0.0072070482321017,0.0019103519729185,-0.0002336597871899
480.0000000,3.092904E+02,7.221737E+01,5.22310,0.039070,18.1672,329.8801,339.4102,0.000000E+00,4.5861009249419995,2.0771677177899845,1.1673261568360054,-0.0031498832174148,0.0067121789266325,0.0016984011865128
490.0000000,3.042812E+02,1.648997E+01,5.30680,0.038716,18.1088,325.1842,339.0970,0.000000E+00,4.0585377101627937,-3.0707250013478320,-0.4645626710552014,0.0046999590842128,0.0057173892091869,0.0022950286450509
500.0000000,3.053528E+02,3.085314E+02,5.35077,0.037108,18.0505,326.3735,338.9793,0.000000E+00,-1.6574163679958864,-4.6901998849092061,-1.6205453257826739,0.0072309417454475,-0.0023484860469725,0.0001308734857741
510.0000000,3.060136E+02,2.386680E+02,5.36121,0.037468,18.0444,327.0414,338.9723,0.000000E+00,-5.4336106108967144,-0.0107700594575356,-0.6384362973974048,0.0004859482720539,-0.0069639610962351,-0.0020608056830588
520.0000000,3.060228E+02,1.696493E+02,5.34545,0.037099,18.0563,327.0310,338.9918,0.000000E+00,-2.5300352360726217,4.7904220488734630,1.1622081217597324,-0.0063527080475455,-0.0029069878470743,-0.0016271726831390
530.0000000,3.072184E+02,1.011145E+02,5.31685,0.036483,18.0853,328.2091,339.0093,0.000000E+00,3.1803583158220707,4.0102587147948343,1.5947541009114088,-0.0057392916179671,0.0046108997067969,0.0007344513460632
540.0000000,3.089524E+02,3.453641E+01,5.28301,0.036884,18.1154,329.9629,338.9896,0.000000E+00,4.9611324996271655,-1.2705323516597746,0.1938979367186495,0.0018929665445557,0.0070847094238140,0.0023856842808235
550.0000000,3.089532E+02,3.325967E+02,5.24740,0.038060,18.1433,329.9677,338.9855,0.000000E+00,0.9110744277567906,-4.8000074298187920,-1.3612268730209098,0.0075628977621951,0.0012259244734796,0.0012637175678925
560.0000000,3.071794E+02,2.755344E+02,5.21165,0.038534,18.1814,328.2132,338.9663,0.000000E+00,-4.0005243288359091,-3.0145865760848607,-1.3956646475799281,0.0049698951919596,-0.0055743143507577,-0.0011229184213229
570.0000000,3.056788E+02,2.213854E+02,5.17531,0.037733,18.2128,326.7565,338.9223,0.000000E+00,-5.1173645287902936,1.4638673405811318,-0.1561083162155073,-0.0016836949677499,-0.0067773003668662,-0.0022799724002132
580.0000000,3.057809E+02,1.688331E+02,5.13900,0.036465,18.2413,326.8733,338.9076,0.000000E+00,-2.3485880202795588,4.6371318063300802,1.1473604287569386,-0.0065399389776818,-0.0028464748857860,-0.0016509781963977
